16:19:25.384689 ARP, Request who-has 192.168.48.1 (Broadcast) tell 192.168.48.131, length 46
16:19:26.999243 ARP, Request who-has 192.168.48.34 (Broadcast) tell 192.168.48.131, length 46
16:19:26.999477 ARP, Request who-has 192.168.48.35 (Broadcast) tell 192.168.48.131, length 46
16:19:26.999900 ARP, Reply 192.168.48.2 is-at 00:50:56:ea:a1:60 (oui Unknown), length 46
16:19:27.162090 ARP, Request who-has 192.168.48.36 (Broadcast) tell 192.168.48.131, length 46
16:19:27.162805 ARP, Request who-has 192.168.48.39 (Broadcast) tell 192.168.48.131, length 46
16:19:27.163578 ARP, Request who-has 192.168.48.42 (Broadcast) tell 192.168.48.131, length 46
16:19:27.164781 ARP, Request who-has 192.168.48.43 (Broadcast) tell 192.168.48.131, length 46
16:19:27.165482 ARP, Request who-has 192.168.48.46 (Broadcast) tell 192.168.48.131, length 46
16:19:27.166267 ARP, Request who-has 192.168.48.51 (Broadcast) tell 192.168.48.131, length 46
16:19:27.167169 ARP, Request who-has 192.168.48.52 (Broadcast) tell 192.168.48.131, length 46
16:19:27.167617 ARP, Request who-has 192.168.48.53 (Broadcast) tell 192.168.48.131, length 46
16:19:27.167636 ARP, Request who-has 192.168.48.54 (Broadcast) tell 192.168.48.131, length 46
16:19:27.168643 ARP, Request who-has 192.168.48.55 (Broadcast) tell 192.168.48.131, length 46
16:19:27.169668 ARP, Request who-has 192.168.48.56 (Broadcast) tell 192.168.48.131, length 46
16:19:27.170122 ARP, Request who-has 192.168.48.57 (Broadcast) tell 192.168.48.131, length 46
16:19:27.170898 ARP, Request who-has 192.168.48.58 (Broadcast) tell 192.168.48.131, length 46
16:19:27.171861 ARP, Request who-has 192.168.48.59 (Broadcast) tell 192.168.48.131, length 46
16:19:27.172754 ARP, Request who-has 192.168.48.60 (Broadcast) tell 192.168.48.131, length 46
16:19:27.173010 ARP, Request who-has 192.168.48.61 (Broadcast) tell 192.168.48.131, length 46
16:19:27.173998 ARP, Request who-has 192.168.48.62 (Broadcast) tell 192.168.48.131, length 46
16:19:27.175165 ARP, Request who-has 192.168.48.63 (Broadcast) tell 192.168.48.131, length 46
16:19:27.175279 ARP, Request who-has 192.168.48.64 (Broadcast) tell 192.168.48.131, length 46
16:19:27.175492 ARP, Request who-has 192.168.48.65 (Broadcast) tell 192.168.48.131, length 46
16:19:27.175507 ARP, Request who-has 192.168.48.66 (Broadcast) tell 192.168.48.131, length 46
16:19:27.175816 ARP, Request who-has 192.168.48.67 (Broadcast) tell 192.168.48.131, length 46
16:19:27.177277 ARP, Request who-has 192.168.48.68 (Broadcast) tell 192.168.48.131, length 46
16:19:27.177510 ARP, Request who-has 192.168.48.69 (Broadcast) tell 192.168.48.131, length 46
16:19:27.177832 ARP, Request who-has 192.168.48.70 (Broadcast) tell 192.168.48.131, length 46
16:19:27.178878 ARP, Request who-has 192.168.48.71 (Broadcast) tell 192.168.48.131, length 46
16:19:27.179768 ARP, Request who-has 192.168.48.72 (Broadcast) tell 192.168.48.131, length 46
16:19:27.180660 ARP, Request who-has 192.168.48.73 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257261 ARP, Request who-has 192.168.48.74 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257296 ARP, Request who-has 192.168.48.75 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257303 ARP, Request who-has 192.168.48.76 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257308 ARP, Request who-has 192.168.48.77 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257312 ARP, Request who-has 192.168.48.78 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257317 ARP, Request who-has 192.168.48.79 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257322 ARP, Request who-has 192.168.48.80 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257326 ARP, Request who-has 192.168.48.81 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257331 ARP, Request who-has 192.168.48.82 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257336 ARP, Request who-has 192.168.48.83 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257341 ARP, Request who-has 192.168.48.84 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257345 ARP, Request who-has 192.168.48.85 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257350 ARP, Request who-has 192.168.48.86 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257355 ARP, Request who-has 192.168.48.87 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257359 ARP, Request who-has 192.168.48.88 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257364 ARP, Request who-has 192.168.48.89 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257376 ARP, Request who-has 192.168.48.90 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257383 ARP, Request who-has 192.168.48.91 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257388 ARP, Request who-has 192.168.48.92 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257392 ARP, Request who-has 192.168.48.93 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257464 ARP, Request who-has 192.168.48.94 (Broadcast) tell 192.168.48.131, length 46
16:19:27.257471 ARP, Request who-has 192.168.48.95 (Broadcast) tell 192.168.48.131, length 46
16:19:27.265487 ARP, Request who-has 192.168.48.98 (Broadcast) tell 192.168.48.131, length 46
16:19:27.265519 ARP, Request who-has 192.168.48.99 (Broadcast) tell 192.168.48.131, length 46
16:19:27.541279 ARP, Request who-has 192.168.48.102 (Broadcast) tell 192.168.48.131, length 46
16:19:27.542329 ARP, Request who-has 192.168.48.103 (Broadcast) tell 192.168.48.131, length 46
16:19:27.543319 ARP, Request who-has 192.168.48.104 (Broadcast) tell 192.168.48.131, length 46
16:19:27.545901 ARP, Request who-has 192.168.48.105 (Broadcast) tell 192.168.48.131, length 46
16:19:27.547381 ARP, Request who-has 192.168.48.106 (Broadcast) tell 192.168.48.131, length 46
16:19:27.548223 ARP, Request who-has 192.168.48.107 (Broadcast) tell 192.168.48.131, length 46
16:19:27.552460 ARP, Request who-has 192.168.48.110 (Broadcast) tell 192.168.48.131, length 46
16:19:27.707325 ARP, Request who-has 192.168.48.113 (Broadcast) tell 192.168.48.131, length 46
16:19:27.710685 ARP, Request who-has 192.168.48.116 (Broadcast) tell 192.168.48.131, length 46
16:19:27.711756 ARP, Request who-has 192.168.48.117 (Broadcast) tell 192.168.48.131, length 46
16:19:27.712849 ARP, Request who-has 192.168.48.118 (Broadcast) tell 192.168.48.131, length 46
16:19:27.715533 ARP, Request who-has 192.168.48.119 (Broadcast) tell 192.168.48.131, length 46
16:19:27.718394 ARP, Request who-has 192.168.48.51 (Broadcast) tell 192.168.48.131, length 46
16:19:27.719002 ARP, Request who-has 192.168.48.52 (Broadcast) tell 192.168.48.131, length 46
16:19:27.719737 ARP, Request who-has 192.168.48.53 (Broadcast) tell 192.168.48.131, length 46
16:19:27.720280 ARP, Request who-has 192.168.48.54 (Broadcast) tell 192.168.48.131, length 46
16:19:27.720932 ARP, Request who-has 192.168.48.55 (Broadcast) tell 192.168.48.131, length 46
16:19:27.721154 ARP, Request who-has 192.168.48.56 (Broadcast) tell 192.168.48.131, length 46
16:19:27.721855 ARP, Request who-has 192.168.48.57 (Broadcast) tell 192.168.48.131, length 46
16:19:27.722085 ARP, Request who-has 192.168.48.58 (Broadcast) tell 192.168.48.131, length 46
16:19:27.722770 ARP, Request who-has 192.168.48.59 (Broadcast) tell 192.168.48.131, length 46
16:19:27.723484 ARP, Request who-has 192.168.48.60 (Broadcast) tell 192.168.48.131, length 46
16:19:27.724670 ARP, Request who-has 192.168.48.61 (Broadcast) tell 192.168.48.131, length 46
16:19:27.725388 ARP, Request who-has 192.168.48.62 (Broadcast) tell 192.168.48.131, length 46
16:19:27.730168 ARP, Request who-has 192.168.48.63 (Broadcast) tell 192.168.48.131, length 46
16:19:27.730715 ARP, Request who-has 192.168.48.64 (Broadcast) tell 192.168.48.131, length 46
16:19:27.731366 ARP, Request who-has 192.168.48.65 (Broadcast) tell 192.168.48.131, length 46
16:19:27.731872 ARP, Request who-has 192.168.48.66 (Broadcast) tell 192.168.48.131, length 46
16:19:27.732553 ARP, Request who-has 192.168.48.67 (Broadcast) tell 192.168.48.131, length 46
16:19:27.733118 ARP, Request who-has 192.168.48.68 (Broadcast) tell 192.168.48.131, length 46
16:19:27.733662 ARP, Request who-has 192.168.48.69 (Broadcast) tell 192.168.48.131, length 46
16:19:27.734497 ARP, Request who-has 192.168.48.70 (Broadcast) tell 192.168.48.131, length 46
16:19:27.735563 ARP, Request who-has 192.168.48.71 (Broadcast) tell 192.168.48.131, length 46
16:19:27.735810 ARP, Request who-has 192.168.48.72 (Broadcast) tell 192.168.48.131, length 46
16:19:27.736334 ARP, Request who-has 192.168.48.73 (Broadcast) tell 192.168.48.131, length 46
16:19:27.862347 ARP, Request who-has 192.168.48.74 (Broadcast) tell 192.168.48.131, length 46
16:19:27.862738 ARP, Request who-has 192.168.48.75 (Broadcast) tell 192.168.48.131, length 46
16:19:27.863136 ARP, Request who-has 192.168.48.76 (Broadcast) tell 192.168.48.131, length 46
16:19:27.863348 ARP, Request who-has 192.168.48.77 (Broadcast) tell 192.168.48.131, length 46
16:19:27.863535 ARP, Request who-has 192.168.48.78 (Broadcast) tell 192.168.48.131, length 46
16:19:27.863837 ARP, Request who-has 192.168.48.79 (Broadcast) tell 192.168.48.131, length 46
16:19:27.864078 ARP, Request who-has 192.168.48.80 (Broadcast) tell 192.168.48.131, length 46
16:19:27.864346 ARP, Request who-has 192.168.48.81 (Broadcast) tell 192.168.48.131, length 46
16:19:27.864640 ARP, Request who-has 192.168.48.82 (Broadcast) tell 192.168.48.131, length 46
16:19:27.864847 ARP, Request who-has 192.168.48.83 (Broadcast) tell 192.168.48.131, length 46
16:19:27.865204 ARP, Request who-has 192.168.48.84 (Broadcast) tell 192.168.48.131, length 46
16:19:27.865634 ARP, Request who-has 192.168.48.85 (Broadcast) tell 192.168.48.131, length 46
16:19:27.865804 ARP, Request who-has 192.168.48.86 (Broadcast) tell 192.168.48.131, length 46
16:19:27.865989 ARP, Request who-has 192.168.48.87 (Broadcast) tell 192.168.48.131, length 46
16:19:27.866358 ARP, Request who-has 192.168.48.88 (Broadcast) tell 192.168.48.131, length 46
16:19:27.866703 ARP, Request who-has 192.168.48.89 (Broadcast) tell 192.168.48.131, length 46
16:19:27.866925 ARP, Request who-has 192.168.48.90 (Broadcast) tell 192.168.48.131, length 46
16:19:27.867102 ARP, Request who-has 192.168.48.91 (Broadcast) tell 192.168.48.131, length 46
16:19:27.867403 ARP, Request who-has 192.168.48.92 (Broadcast) tell 192.168.48.131, length 46
16:19:27.867814 ARP, Request who-has 192.168.48.93 (Broadcast) tell 192.168.48.131, length 46
16:19:27.868123 ARP, Request who-has 192.168.48.94 (Broadcast) tell 192.168.48.131, length 46
16:19:27.868398 ARP, Request who-has 192.168.48.95 (Broadcast) tell 192.168.48.131, length 46
16:19:27.868565 ARP, Request who-has 192.168.48.98 (Broadcast) tell 192.168.48.131, length 46
16:19:27.868696 ARP, Request who-has 192.168.48.99 (Broadcast) tell 192.168.48.131, length 46
16:19:28.007240 IP 192.168.48.128.1145 > 192.168.48.2.domain: 90+ A? www.bing.com. (30)
16:19:28.012440 IP 192.168.48.2.domain > 192.168.48.128.1145: 90 2/4/4 CNAME any.edge.bing.com., A 204.79.197.200 (215)
16:19:28.017174 IP 192.168.48.128.1295 > 204.79.197.200.http: Flags [S], seq 293741505, win 64240, options [mss 1460,nop,nop,sackOK], length 0
16:19:28.020097 IP 192.168.48.128.1145 > 192.168.48.2.domain: 91+ A? bing.com. (26)
16:19:28.026794 IP 192.168.48.2.domain > 192.168.48.128.1145: 91 1/4/4 A 204.79.197.200 (188)
16:19:28.028658 IP 192.168.48.128.1296 > 204.79.197.200.http: Flags [S], seq 293776224, win 64240, options [mss 1460,nop,nop,sackOK], length 0
16:19:28.045922 IP 204.79.197.200.http > 192.168.48.128.1295: Flags [S.], seq 1492613656, ack 293741506, win 64240, options [mss 1460], length 0
16:19:28.046669 IP 192.168.48.128.1295 > 204.79.197.200.http: Flags [R], seq 293741506, win 0, length 0
16:19:28.055390 IP 204.79.197.200.http > 192.168.48.128.1296: Flags [S.], seq 949773899, ack 293776225, win 64240, options [mss 1460], length 0
16:19:28.057141 IP 192.168.48.128.1296 > 204.79.197.200.http: Flags [.], ack 1, win 64240, length 0
16:19:28.057380 IP 192.168.48.128.1296 > 204.79.197.200.http: Flags [P.], seq 1:504, ack 1, win 64240, length 503
16:19:28.058844 IP 204.79.197.200.http > 192.168.48.128.1296: Flags [.], ack 504, win 64240, length 0
16:19:28.088201 IP 204.79.197.200.http > 192.168.48.128.1296: Flags [P.], seq 1:281, ack 504, win 64240, length 280
16:19:28.092492 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [S], seq 293830161, win 64240, options [mss 1460,nop,nop,sackOK], length 0
16:19:28.101719 ARP, Request who-has 192.168.48.102 (Broadcast) tell 192.168.48.131, length 46
16:19:28.102633 ARP, Request who-has 192.168.48.103 (Broadcast) tell 192.168.48.131, length 46
16:19:28.103531 ARP, Request who-has 192.168.48.104 (Broadcast) tell 192.168.48.131, length 46
16:19:28.104770 ARP, Request who-has 192.168.48.105 (Broadcast) tell 192.168.48.131, length 46
16:19:28.111152 ARP, Request who-has 192.168.48.106 (Broadcast) tell 192.168.48.131, length 46
16:19:28.111914 ARP, Request who-has 192.168.48.107 (Broadcast) tell 192.168.48.131, length 46
16:19:28.112433 ARP, Request who-has 192.168.48.110 (Broadcast) tell 192.168.48.131, length 46
16:19:28.118674 IP 204.79.197.200.http > 192.168.48.128.1297: Flags [S.], seq 1958562137, ack 293830162, win 64240, options [mss 1460], length 0
16:19:28.119007 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 1, win 64240, length 0
16:19:28.119513 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [P.], seq 1:599, ack 1, win 64240, length 598
16:19:28.120066 IP 204.79.197.200.http > 192.168.48.128.1297: Flags [.], ack 599, win 64240, length 0
16:19:28.172398 IP 204.79.197.200.http > 192.168.48.128.1297: Flags [P.], seq 1:1256, ack 599, win 64240, length 1255
16:19:28.175792 IP 204.79.197.200.http > 192.168.48.128.1297: Flags [P.], seq 1256:19100, ack 599, win 64240, length 17844
16:19:28.176133 IP 204.79.197.200.http > 192.168.48.128.1297: Flags [P.], seq 19100:20070, ack 599, win 64240, length 970
16:19:28.176576 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 2716, win 64240, length 0
16:19:28.176705 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 5636, win 64240, length 0
16:19:28.176944 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 8556, win 64240, length 0
16:19:28.177075 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 11476, win 62780, length 0
16:19:28.177267 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 14396, win 59860, length 0
16:19:28.177412 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 17316, win 56940, length 0
16:19:28.177555 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 19100, win 55156, length 0
16:19:28.178521 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 20070, win 64240, length 0
16:19:28.187945 IP 204.79.197.200.http > 192.168.48.128.1296: Flags [P.], seq 1:281, ack 504, win 64240, length 280
16:19:28.188447 IP 192.168.48.128.1296 > 204.79.197.200.http: Flags [.], ack 281, win 63960, length 0
16:19:28.252262 ARP, Request who-has 192.168.48.2 (Broadcast) tell 192.168.48.131, length 46
16:19:28.252680 ARP, Reply 192.168.48.2 is-at 00:50:56:ea:a1:60 (oui Unknown), length 46
16:19:28.256737 ARP, Request who-has 192.168.48.113 (Broadcast) tell 192.168.48.131, length 46
16:19:28.260420 ARP, Request who-has 192.168.48.116 (Broadcast) tell 192.168.48.131, length 46
16:19:28.261193 ARP, Request who-has 192.168.48.117 (Broadcast) tell 192.168.48.131, length 46
16:19:28.264338 ARP, Request who-has 192.168.48.118 (Broadcast) tell 192.168.48.131, length 46
16:19:28.266836 ARP, Request who-has 192.168.48.119 (Broadcast) tell 192.168.48.131, length 46
16:19:28.268144 ARP, Request who-has 192.168.48.137 (Broadcast) tell 192.168.48.131, length 46
16:19:28.271503 ARP, Request who-has 192.168.48.140 (Broadcast) tell 192.168.48.131, length 46
16:19:28.271990 ARP, Request who-has 192.168.48.141 (Broadcast) tell 192.168.48.131, length 46
16:19:28.272026 ARP, Request who-has 192.168.48.142 (Broadcast) tell 192.168.48.131, length 46
16:19:28.273023 ARP, Request who-has 192.168.48.143 (Broadcast) tell 192.168.48.131, length 46
16:19:28.276278 ARP, Request who-has 192.168.48.144 (Broadcast) tell 192.168.48.131, length 46
16:19:28.278620 ARP, Request who-has 192.168.48.145 (Broadcast) tell 192.168.48.131, length 46
16:19:28.280312 ARP, Request who-has 192.168.48.146 (Broadcast) tell 192.168.48.131, length 46
16:19:28.281214 ARP, Request who-has 192.168.48.147 (Broadcast) tell 192.168.48.131, length 46
16:19:28.282702 ARP, Request who-has 192.168.48.148 (Broadcast) tell 192.168.48.131, length 46
16:19:28.283896 ARP, Request who-has 192.168.48.149 (Broadcast) tell 192.168.48.131, length 46
16:19:28.288934 ARP, Request who-has 192.168.48.152 (Broadcast) tell 192.168.48.131, length 46
16:19:28.290383 ARP, Request who-has 192.168.48.153 (Broadcast) tell 192.168.48.131, length 46
16:19:28.291193 ARP, Request who-has 192.168.48.154 (Broadcast) tell 192.168.48.131, length 46
16:19:28.293109 ARP, Request who-has 192.168.48.155 (Broadcast) tell 192.168.48.131, length 46
16:19:28.295983 ARP, Request who-has 192.168.48.156 (Broadcast) tell 192.168.48.131, length 46
16:19:28.298026 ARP, Request who-has 192.168.48.157 (Broadcast) tell 192.168.48.131, length 46
16:19:28.299825 ARP, Request who-has 192.168.48.158 (Broadcast) tell 192.168.48.131, length 46
16:19:28.301916 ARP, Request who-has 192.168.48.159 (Broadcast) tell 192.168.48.131, length 46
16:19:28.305931 ARP, Request who-has 192.168.48.160 (Broadcast) tell 192.168.48.131, length 46
16:19:28.307039 ARP, Request who-has 192.168.48.161 (Broadcast) tell 192.168.48.131, length 46
16:19:28.307638 ARP, Request who-has 192.168.48.162 (Broadcast) tell 192.168.48.131, length 46
16:19:28.409378 ARP, Request who-has 192.168.48.165 (Broadcast) tell 192.168.48.131, length 46
16:19:28.410392 ARP, Request who-has 192.168.48.166 (Broadcast) tell 192.168.48.131, length 46
16:19:28.410605 ARP, Request who-has 192.168.48.167 (Broadcast) tell 192.168.48.131, length 46
16:19:28.410967 ARP, Request who-has 192.168.48.168 (Broadcast) tell 192.168.48.131, length 46
16:19:28.410983 ARP, Request who-has 192.168.48.169 (Broadcast) tell 192.168.48.131, length 46
16:19:28.411634 ARP, Request who-has 192.168.48.170 (Broadcast) tell 192.168.48.131, length 46
16:19:28.412208 ARP, Request who-has 192.168.48.171 (Broadcast) tell 192.168.48.131, length 46
16:19:28.412643 ARP, Request who-has 192.168.48.172 (Broadcast) tell 192.168.48.131, length 46
16:19:28.413235 ARP, Request who-has 192.168.48.173 (Broadcast) tell 192.168.48.131, length 46
16:19:28.413714 ARP, Request who-has 192.168.48.174 (Broadcast) tell 192.168.48.131, length 46
16:19:28.414916 ARP, Request who-has 192.168.48.175 (Broadcast) tell 192.168.48.131, length 46
16:19:28.415802 ARP, Request who-has 192.168.48.176 (Broadcast) tell 192.168.48.131, length 46
16:19:28.416265 ARP, Request who-has 192.168.48.177 (Broadcast) tell 192.168.48.131, length 46
16:19:28.416283 ARP, Request who-has 192.168.48.178 (Broadcast) tell 192.168.48.131, length 46
16:19:28.416289 ARP, Request who-has 192.168.48.179 (Broadcast) tell 192.168.48.131, length 46
16:19:28.416750 ARP, Request who-has 192.168.48.180 (Broadcast) tell 192.168.48.131, length 46
16:19:28.417507 ARP, Request who-has 192.168.48.181 (Broadcast) tell 192.168.48.131, length 46
16:19:28.417980 ARP, Request who-has 192.168.48.182 (Broadcast) tell 192.168.48.131, length 46
16:19:28.418394 ARP, Request who-has 192.168.48.183 (Broadcast) tell 192.168.48.131, length 46
16:19:28.418802 ARP, Request who-has 192.168.48.184 (Broadcast) tell 192.168.48.131, length 46
16:19:28.419337 ARP, Request who-has 192.168.48.185 (Broadcast) tell 192.168.48.131, length 46
16:19:28.419752 ARP, Request who-has 192.168.48.186 (Broadcast) tell 192.168.48.131, length 46
16:19:28.419770 ARP, Request who-has 192.168.48.187 (Broadcast) tell 192.168.48.131, length 46
16:19:28.420193 ARP, Request who-has 192.168.48.188 (Broadcast) tell 192.168.48.131, length 46
16:19:28.421168 ARP, Request who-has 192.168.48.189 (Broadcast) tell 192.168.48.131, length 46
16:19:28.422083 ARP, Request who-has 192.168.48.190 (Broadcast) tell 192.168.48.131, length 46
16:19:28.422983 ARP, Request who-has 192.168.48.191 (Broadcast) tell 192.168.48.131, length 46
16:19:28.423821 ARP, Request who-has 192.168.48.192 (Broadcast) tell 192.168.48.131, length 46
16:19:28.424132 ARP, Request who-has 192.168.48.193 (Broadcast) tell 192.168.48.131, length 46
16:19:28.425858 ARP, Request who-has 192.168.48.194 (Broadcast) tell 192.168.48.131, length 46
16:19:28.427463 ARP, Request who-has 192.168.48.195 (Broadcast) tell 192.168.48.131, length 46
16:19:28.428294 ARP, Request who-has 192.168.48.196 (Broadcast) tell 192.168.48.131, length 46
16:19:28.428750 ARP, Request who-has 192.168.48.197 (Broadcast) tell 192.168.48.131, length 46
16:19:28.428768 ARP, Request who-has 192.168.48.198 (Broadcast) tell 192.168.48.131, length 46
16:19:28.428774 ARP, Request who-has 192.168.48.199 (Broadcast) tell 192.168.48.131, length 46
16:19:28.429647 ARP, Request who-has 192.168.48.200 (Broadcast) tell 192.168.48.131, length 46
16:19:28.430080 ARP, Request who-has 192.168.48.201 (Broadcast) tell 192.168.48.131, length 46
16:19:28.430447 ARP, Request who-has 192.168.48.202 (Broadcast) tell 192.168.48.131, length 46
16:19:28.430883 ARP, Request who-has 192.168.48.203 (Broadcast) tell 192.168.48.131, length 46
16:19:28.431472 ARP, Request who-has 192.168.48.204 (Broadcast) tell 192.168.48.131, length 46
16:19:28.431932 ARP, Request who-has 192.168.48.205 (Broadcast) tell 192.168.48.131, length 46
16:19:28.449278 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [P.], seq 599:1188, ack 20070, win 64240, length 589
16:19:28.449660 IP 204.79.197.200.http > 192.168.48.128.1297: Flags [.], ack 1188, win 64240, length 0
16:19:28.476958 IP 204.79.197.200.http > 192.168.48.128.1297: Flags [P.], seq 20070:26970, ack 1188, win 64240, length 6900
16:19:28.477827 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 22990, win 64240, length 0
16:19:28.477991 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [.], ack 25910, win 64240, length 0
16:19:28.519269 IP 192.168.48.128.1297 > 204.79.197.200.http: Flags [P.], seq 1188:1821, ack 26970, win 63180, length 633
